"","ONTOLOGY","ID","Description","GeneRatio","BgRatio","pvalue","p.adjust","qvalue","geneID","Count"
"GO:0061572","BP","GO:0061572","actin filament bundle organization","38/2324","165/18870",8.88638353171457e-05,0.00235078119418264,0.0019297442188277,"ELN/ZYX/NEDD9/ACTN1/PLS3/EZR/CX3CL1/DLC1/CD47/RHOC/FERMT2/SORBS1/FAM107A/ACTG1/ASAP3/LPAR1/ADD1/ARHGEF10/TNFAIP1/RHOA/EPS8/RHPN2/SDC4/PXN/WASF2/RDX/TJP1/SWAP70/ITGB1BP1/BAIAP2/FMN2/LIMCH1/AIF1L/CORO1B/MKKS/SORBS3/FLNA/CALD1",38
"GO:0070302","BP","GO:0070302","regulation of stress-activated protein kinase signaling cascade","42/2324","189/18870",9.28844613060216e-05,0.00244636486904675,0.002008208367018,"MAPK1/PINK1/EGFR/PRMT1/MID1/MAPK8IP1/DUSP1/PJA2/EZR/TNIK/NBR1/GADD45A/SIRPA/CRK/WNT7A/RASSF2/APP/GADD45B/RNF13/MAP3K5/ARL6IP5/SDCBP/RIPK2/DUSP3/FZD7/TLR4/PAFAH1B1/COPS5/FOXO1/AIDA/RASGRP1/MBIP/EIF2AK2/RB1CC1/ZNF622/RELL2/MAPK3/MYD88/MYC/HDAC3/HRAS/NCOR1",42
"GO:0050808","BP","GO:0050808","synapse organization","88/2324","483/18870",9.59077255952397e-05,0.00251496022794504,0.00206451794512759,"THBS2/SPARCL1/SORT1/GAP43/DAG1/GRIA1/IL1RAP/CRKL/ACHE/SEZ6L2/ACTB/NRCAM/CAPRIN1/SDF4/NEDD9/PDLIM5/EFNA1/PTPRF/NLGN3/CLSTN1/ARC/ACTN1/FNTA/CAP2/SLC6A1/RHOB/STAU1/EZR/ARF6/CTNNB1/CX3CL1/CAMK2B/TNC/CDH2/HSPA8/PLXNA4/LAMB2/CRK/WASL/CYFIP1/NTN1/WNT7A/SYNDIG1/PSEN1/SYBU/STK38/FZD5/HDAC6/ACTG1/NLGN1/APP/RHOA/STAU2/VPS35/PIN1/APOE/SIPA1L1/WASF2/NPTN/ZDHHC2/LGMN/DNAJA3/ABI2/SDCBP/NLGN4X/DNER/NEDD4/F2R/BAIAP2/PAFAH1B1/CNTNAP1/SPOCK2/VCP/ADAM10/APPL1/RER1/PCDH17/EGLN1/SLC7A11/COL4A1/AFG3L2/ARF1/CLN3/CAST/SLC25A46/FLNA/SPTBN4/NRP2",88
"GO:1905897","BP","GO:1905897","regulation of response to endoplasmic reticulum stress","23/2324","82/18870",9.91260473784162e-05,0.00258805180220604,0.00212451844335525,"CLU/PPP1R15A/DNAJB9/RNF185/SGTA/ERP29/DDRGK1/HSPA5/BCL2L1/BCAP31/UBQLN2/SERINC3/ATF6B/NR1H2/CAV1/ATF6/LPCAT3/TMEM33/TMBIM6/COPS5/NUPR1/USP19/NFE2L2",23
"GO:0016051","BP","GO:0016051","carbohydrate biosynthetic process","46/2324","214/18870",0.000103262789954967,0.00267353878986206,0.00219469427282949,"NDST1/ATF3/CHST10/HRH1/SLC25A1/PHKG1/ADCYAP1R1/IRS2/PPP1CB/SORBS1/EXT2/SLC25A11/ARPP19/ALDOC/ST3GAL4/AKR1B1/MPDU1/GPI/CRY1/GPT2/PGK1/AKT2/ENO2/ACADM/NANS/PDK2/NLN/CLTC/AP2A1/FOXO1/PRKACA/CHST12/PPP1CA/ST6GALNAC6/NFKB1/RGN/SLC25A12/HS2ST1/SORD/PPP1R3G/ENO1/STK11/ZNF692/FUT8/GYS1/PARP1",46
"GO:0008088","BP","GO:0008088","axo-dendritic transport","22/2324","77/18870",0.000103290757576686,0.00267353878986206,0.00219469427282949,"FEZ1/DYNC1H1/DST/STAU1/ARL8B/HSPA8/AP3D1/RAB21/SYBU/HDAC6/SPG7/HIF1A/APP/ARMCX3/STAU2/FBXW11/NDEL1/ACTR10/PAFAH1B1/KIF1B/KIF3A/KIF5B",22
"GO:0034332","BP","GO:0034332","adherens junction organization","18/2324","57/18870",0.000105871707364586,0.00272858198594137,0.00223987895002646,"ACTB/CTNNB1/CDH2/FERMT2/ADD1/HIPK1/KIFC3/RAMP2/CDH4/RDX/TJP1/PLEC/NUMB/PLEKHA7/PIP5K1C/CDH11/ADAM10/VCL",18
"GO:0032436","BP","GO:0032436","positive regulation of proteasomal ubiquitin-dependent protein catabolic process","25/2324","93/18870",0.000107510635994374,0.00274661986774967,0.0022546861546381,"CLU/KEAP1/RNF180/SIRT2/USP5/SGTA/DDRGK1/HSPBP1/PSEN1/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/CAV1/CSNK1D/ARIH2/TRIB2/ANKIB1/VCP/CSNK1A1/NUB1/RAD23A/TRIB1/NFE2L2",25
"GO:1903432","BP","GO:1903432","regulation of TORC1 signaling","25/2324","93/18870",0.000107510635994374,0.00274661986774967,0.0022546861546381,"TBK1/PRKACB/LAMTOR1/RHEB/UBE2W/GPR155/FLCN/GPR137/RRAGA/OTUB1/SLC38A9/RRAGD/PRKACA/RRAGB/CSNK1A1/TELO2/SEH1L/RNF167/SESN1/KPTN/MAPK3/STK11/WDR24/GPR137B/SEC13",25
"GO:0019068","BP","GO:0019068","virion assembly","13/2324","34/18870",0.00010885853930465,0.00274661986774967,0.0022546861546381,"RAB1B/CHMP1A/VPS4A/TBC1D20/TSG101/CHMP7/APOE/NEDD4/CHMP5/CHMP2A/CHMP4A/RAB1A/CHMP6",13
"GO:0032212","BP","GO:0032212","positive regulation of telomere maintenance via telomerase","13/2324","34/18870",0.00010885853930465,0.00274661986774967,0.0022546861546381,"MAPK1/CTNNB1/CCT3/POT1/CCT6A/TCP1/HMBOX1/MAPKAPK5/CCT5/CCT4/PARN/MAPK3/DKC1",13
"GO:0048199","BP","GO:0048199","vesicle targeting, to, from or within Golgi","13/2324","34/18870",0.00010885853930465,0.00274661986774967,0.0022546861546381,"TMED9/TMED10/TRAPPC11/TRAPPC3/ARFGAP2/CSNK1D/ARFGAP3/TRAPPC5/PEF1/SAR1B/TMED2/PREB/WIPI1",13
"GO:0042402","BP","GO:0042402","cellular biogenic amine catabolic process","9/2324","18/18870",0.00010964743913649,0.00275494925529131,0.00226152370612721,"COMT/SMOX/SLC44A1/MOXD1/MAOB/HNMT/ALDH7A1/CHDH/DHPS",9
"GO:0034329","BP","GO:0034329","cell junction assembly","82/2324","446/18870",0.000119816242227963,0.00299462911642449,0.00245827567416905,"GPM6B/THBS2/GAP43/GRIA1/IL1RAP/CRKL/ACHE/ACTB/NRCAM/PDLIM5/NLGN3/CLSTN1/PTPRA/ACTN1/HOPX/DST/POLDIP2/ARF6/CTNNB1/FLOT1/CDH2/DLC1/CRK/RHOC/FERMT2/SORBS1/NTN1/WNT7A/FAM107A/SYNDIG1/CTNNA1/PIP5K1A/LAMC1/WDR1/FZD5/ACTG1/NLGN1/APP/ANK2/PRKCA/RHOA/STAU2/CLDN10/VPS35/HIPK1/RAMP2/CDH4/SDC4/SLC39A9/CAV1/NPTN/ARL2/ZDHHC2/TJP1/SDCBP/IKBKB/THSD1/FLCN/PLEC/CAPZA1/NLGN4X/DNER/COL16A1/TRIP6/DUSP3/RAPGEF1/ITGB1BP1/PIP5K1C/CNTNAP1/CDH11/LIMCH1/PRKACA/SPOCK2/ITGB4/LIMS1/PCDH17/DAPK3/VCL/GJA1/ITGA6/SLC25A46/TLN1",82
"GO:0038202","BP","GO:0038202","TORC1 signaling","26/2324","99/18870",0.00012018411607965,0.00299462911642449,0.00245827567416905,"TBK1/PRKACB/LAMTOR1/RHEB/UBE2W/GPR155/FLCN/GPR137/RRAGA/OTUB1/SLC38A9/RRAGD/PRKACA/RRAGB/CSNK1A1/TELO2/SEH1L/RNF167/SESN1/KPTN/MAPK3/STK11/MFSD8/WDR24/GPR137B/SEC13",26
"GO:0015919","BP","GO:0015919","peroxisomal membrane transport","10/2324","22/18870",0.000124566019392215,0.00307826726934259,0.00252693380469457,"PEX10/PEX16/PEX3/ABCD4/USP9X/RAB8B/LONP2/ABCD3/PEX2/PEX12",10
"GO:1902774","BP","GO:1902774","late endosome to lysosome transport","10/2324","22/18870",0.000124566019392215,0.00307826726934259,0.00252693380469457,"CHMP1A/ARL8B/VPS4A/VPS39/VPS35/CHMP7/CHMP5/CHMP2A/CHMP4A/CHMP6",10
"GO:0006665","BP","GO:0006665","sphingolipid metabolic process","37/2324","162/18870",0.000131049113805007,0.00321549301099625,0.0026395817118183,"PSAP/ELOVL2/SERINC1/PPP2R1A/ELOVL5/TECR/ACER3/DEGS1/NEU1/GALC/ELOVL1/SPHK2/PLA2G15/PRKD1/HEXA/B4GALT5/GM2A/CERS2/CERS5/ASAH1/SPTSSA/PPP2CA/VAPA/PPT1/B4GALT4/KDSR/ELOVL4/ST6GALNAC4/ST6GALNAC6/CLN8/SUMF1/SPTLC2/SGMS1/SPTSSB/UGCG/CERS4/AGK",37
"GO:0030834","BP","GO:0030834","regulation of actin filament depolymerization","17/2324","53/18870",0.000131761119690885,0.00321549301099625,0.0026395817118183,"TMOD1/SPTBN1/SEMA5A/GSN/SPTAN1/DSTN/WDR1/CAPZA2/ADD1/EPS8/TWF2/RDX/SWAP70/CAPZA1/CAPG/TWF1/SPTBN4",17
"GO:2001238","BP","GO:2001238","positive regulation of extrinsic apoptotic signaling pathway","17/2324","53/18870",0.000131761119690885,0.00321549301099625,0.0026395817118183,"ITM2C/TIMP3/PPP2R1A/ATF3/SRPX/PEA15/CTNNA1/WWOX/TNFRSF12A/CAV1/TNFSF12/FAF1/RBCK1/TLR4/BID/PPP1CA/LTB",17
"GO:1904377","BP","GO:1904377","positive regulation of protein localization to cell periphery","21/2324","73/18870",0.000132260911526407,0.00321549301099625,0.0026395817118183,"SPTBN1/LRP1/SQSTM1/EGFR/EZR/ARF6/SORBS1/PGRMC1/EPB41L2/LGALS3/VPS35/PTPN9/ZDHHC2/ATP2C1/RER1/STAC/ATP2B4/KIF5B/CLN3/STX3/RHOG",21
"GO:0032872","BP","GO:0032872","regulation of stress-activated MAPK cascade","41/2324","186/18870",0.000134909050333642,0.00326664857763517,0.00268157505395776,"MAPK1/PINK1/EGFR/PRMT1/MID1/MAPK8IP1/DUSP1/PJA2/EZR/TNIK/NBR1/GADD45A/SIRPA/CRK/WNT7A/RASSF2/APP/GADD45B/MAP3K5/ARL6IP5/SDCBP/RIPK2/DUSP3/FZD7/TLR4/PAFAH1B1/COPS5/FOXO1/AIDA/RASGRP1/MBIP/EIF2AK2/RB1CC1/ZNF622/RELL2/MAPK3/MYD88/MYC/HDAC3/HRAS/NCOR1",41
"GO:0051453","BP","GO:0051453","regulation of intracellular pH","24/2324","89/18870",0.000138859696849572,0.00334880513888224,0.00274901695348359,"CLIC4/ATP6AP1/ATP6AP2/ATP6V1B2/TM9SF4/ATP6V0A1/TMEM165/CLCN3/SPNS1/SLC4A4/GRN/ATP6V0D1/RAB7A/PPT1/TMEM9/TMEM175/CCDC115/SLC4A3/CREG1/ATP6V1A/SLC4A2/TMEM106B/CLN3/ATP6V1D",24
"GO:0050821","BP","GO:0050821","protein stabilization","46/2324","217/18870",0.000145696873455656,0.00349963890040486,0.00287283561428563,"CLU/LAMP2/CALR/PINK1/EFNA1/RUVBL2/HSP90AB1/POLR2E/FLOT1/PDRG1/STX12/CDC37/CCT3/RAB21/RASSF2/GOLGA7/GRN/NCLN/SAV1/ANK2/SEL1L/PIN1/CCT6A/ATP1B2/TCP1/MSX1/NAA15/RABL3/GNAQ/USP9X/PIM2/IFT46/TBRG1/CSNK2A1/CRTAP/CCT5/CCT4/MUL1/TELO2/CRYAB/USP19/BAG5/ATP1B3/CAMLG/NAPG/FLNA",46
"GO:0007254","BP","GO:0007254","JNK cascade","37/2324","163/18870",0.000149745478291933,0.00357626409492512,0.00293573684325069,"CRKL/PINK1/EGFR/PRMT1/MAPK8IP1/PJA2/TNIK/GADD45A/SIRPA/CRK/WNT7A/RASSF2/APP/GADD45B/ARHGEF6/MAP3K5/IRAK1/SDCBP/RIPK2/DUSP3/FZD7/TLR4/ATF2/PAFAH1B1/COPS5/NFKB1/AIDA/RASGRP1/DAXX/TRIB1/MBIP/RB1CC1/ZNF622/MYD88/HDAC3/HRAS/NCOR1",37
"GO:0097178","BP","GO:0097178","ruffle assembly","15/2324","44/18870",0.000150477742184593,0.00357626409492512,0.00293573684325069,"ARF6/CYFIP1/PIP5K1A/NLGN1/EPS8/CAV1/RDX/NDEL1/ICAM1/DEF8/KANK1/AIF1L/ARHGEF26/RHOG/HRAS",15
"GO:0046753","BP","GO:0046753","non-lytic viral release","8/2324","15/18870",0.000150673574690434,0.00357626409492512,0.00293573684325069,"CHMP1A/ARL8B/VPS4A/CHMP7/CHMP5/CHMP2A/CHMP4A/CHMP6",8
"GO:0006023","BP","GO:0006023","aminoglycan biosynthetic process","21/2324","74/18870",0.000163486847803924,0.00386511228764789,0.00317285084237786,"NDST1/CHPF/CHSY1/HS3ST3A1/CHST7/B3GALT6/B3GAT3/EXT2/CHST2/ST3GAL4/HEXA/B4GALT5/B4GALT7/B4GALT4/CLTC/ANGPT1/AP2A1/CHST12/NFKB1/HS3ST3B1/SLC10A7",21
"GO:0003333","BP","GO:0003333","amino acid transmembrane transport","26/2324","101/18870",0.000171080460744205,0.00402031644228036,0.00330025713645628,"GFAP/SLC3A2/SLC1A3/ARL6IP1/SLC25A18/SLC1A2/SLC6A9/LRRC8A/SLC6A11/PSEN1/SLC16A2/SLC38A3/ARL6IP5/SFXN3/SLC38A9/SLC25A38/CLN8/PRAF2/SLC25A12/SLC7A11/SLC1A5/CLN3/SLC22A4/SLC15A4/SLC38A6/SFXN1",26
"GO:0007009","BP","GO:0007009","plasma membrane organization","38/2324","170/18870",0.000172144101143292,0.00402031644228036,0.00330025713645628,"CLU/SYT11/SPTBN1/PLSCR1/DEGS1/CHMP1A/FLOT1/ARL8B/VPS4A/GSN/ATP2A2/WASL/ATG9A/ANXA6/CLPTM1L/ANK2/EHD2/NSF/CHMP7/AKT2/CAV1/PLEC/COLEC12/CHMP5/BAIAP2/SNX18/ANO6/PLSCR4/CHMP2A/CHMP4A/CLN3/CHMP6/TLCD1/BIN3/OSBPL2/UGCG/HDAC3/CASP7",38
"GO:0000910","BP","GO:0000910","cytokinesis","41/2324","188/18870",0.00017231641914134,0.00402031644228036,0.00330025713645628,"SPTBN1/CALM1/POLDIP2/RHOB/GIPC1/CHMP1A/VPS4A/RHOC/BCL2L1/EXOC7/RHOA/PIN1/WNK1/CHMP7/CDC25B/RTKN/IQGAP2/EXOC4/EXOC3/ACTR3/UVRAG/FLCN/BECN1/PLEC/PRPF40A/EXOC1/CHMP5/FMN2/CDC14B/IST1/SNX18/IQGAP1/CHMP2A/EXOC5/CHMP4A/NUP62/ARF1/CHMP6/BIN3/EFHC1/USP8",41
"GO:0033619","BP","GO:0033619","membrane protein proteolysis","18/2324","59/18870",0.000173424910649134,0.00402031644228036,0.00330025713645628,"TIMP3/DAG1/ADAM9/NCSTN/RGMA/HM13/TIMP2/PSEN1/BACE1/CLPP/APOE/APH1A/ADAM10/SPPL2A/SPPL2B/AFG3L2/PSEN2/CTSH",18
"GO:0014044","BP","GO:0014044","Schwann cell development","12/2324","31/18870",0.000174068655286077,0.00402031644228036,0.00330025713645628,"DAG1/SIRT2/LAMB2/ILK/ARHGEF10/AKT2/PLEC/LGI4/CNTNAP1/ITGB4/DICER1/SLC25A46",12
"GO:0036258","BP","GO:0036258","multivesicular body assembly","12/2324","31/18870",0.000174068655286077,0.00402031644228036,0.00330025713645628,"VTA1/HGS/CHMP1A/VPS4A/UBAP1/TSG101/CHMP7/CHMP5/IST1/CHMP2A/CHMP4A/CHMP6",12
"GO:0048041","BP","GO:0048041","focal adhesion assembly","23/2324","85/18870",0.000179377208435373,0.00412705033200925,0.00338787443880964,"GPM6B/PTPRA/ACTN1/POLDIP2/DLC1/FERMT2/SORBS1/FAM107A/PIP5K1A/ACTG1/RHOA/SDC4/THSD1/COL16A1/TRIP6/DUSP3/ITGB1BP1/CDH11/LIMCH1/LIMS1/DAPK3/VCL/TLN1",23
"GO:0006901","BP","GO:0006901","vesicle coating","14/2324","40/18870",0.000180734637864423,0.00414241030677809,0.00340048336327478,"TMED9/TMED10/AP3D1/TRAPPC11/TRAPPC3/ARFGAP2/CSNK1D/ARFGAP3/TRAPPC5/TRAPPC6B/PEF1/SAR1B/TMED2/PREB",14
"GO:0016032","BP","GO:0016032","viral process","79/2324","432/18870",0.00018879400990418,0.00427936157135503,0.00351290595357476,"SLC3A2/SNX3/CTSB/DAG1/CANX/SLC20A2/P4HB/STAT1/CD81/SCARB2/BSG/EGFR/HSP90AB1/PLSCR1/PRMT1/BST2/ADAR/PCSK5/STAU1/VAPB/RAB1B/CHMP1A/ARL8B/VPS4A/HSPA8/IFITM3/GSN/TBC1D20/PVR/MGAT1/ZFP36/ZDHHC9/MAN1B1/ST3GAL4/BCL2L1/NUCKS1/TARDBP/TSG101/TRIM27/IRF7/TRIM14/ITGAV/BICD1/RAB7A/CHMP7/APOE/PTBP1/CAV1/VAPA/ICAM1/UVRAG/BECN1/PARP9/NEDD4/CHMP5/ZNFX1/ST6GALNAC4/IST1/CSDE1/VCP/EIF3D/CSNK1A1/CHMP2A/RAD23A/SRPK2/CHMP4A/RAB1A/SLC1A5/EIF2AK2/CHMP6/EIF3G/MGAT4B/AXL/FUT8/PAIP1/ISG20/KPNA3/ZNF639/TPCN1",79
"GO:0046949","BP","GO:0046949","fatty-acyl-CoA biosynthetic process","11/2324","27/18870",0.000189915912549074,0.00427936157135503,0.00351290595357476,"ELOVL2/ELOVL5/TECR/SLC25A1/ELOVL1/HSD17B12/PPT1/ELOVL4/GCDH/ACSF3/ACAT1",11
"GO:0009437","BP","GO:0009437","carnitine metabolic process","7/2324","12/18870",0.000191698295203081,0.00427936157135503,0.00351290595357476,"CRAT/ALDH9A1/BBOX1/ACADM/CPT2/SLC22A4/CROT",7
"GO:0009650","BP","GO:0009650","UV protection","7/2324","12/18870",0.000191698295203081,0.00427936157135503,0.00351290595357476,"SCARA3/SDF4/ERCC1/ERCC2/ERCC3/CAT/GPX1",7
"GO:0036295","BP","GO:0036295","cellular response to increased oxygen levels","7/2324","12/18870",0.000191698295203081,0.00427936157135503,0.00351290595357476,"ATP6AP1/ATP6V0D1/CAV1/CCDC115/FOXO1/ATP6V1A/ATG7",7
"GO:0140627","BP","GO:0140627","ubiquitin-dependent protein catabolic process via the C-end degron rule pathway","7/2324","12/18870",0.000191698295203081,0.00427936157135503,0.00351290595357476,"TRPC4AP/KLHDC3/FEM1A/KLHDC2/DCAF12/FEM1C/CUL4A",7
"GO:1905671","BP","GO:1905671","regulation of lysosome organization","7/2324","12/18870",0.000191698295203081,0.00427936157135503,0.00351290595357476,"SCARB2/LAPTM4B/GRN/FLCN/BECN1/TMEM106B/MCOLN1",7
"GO:0006658","BP","GO:0006658","phosphatidylserine metabolic process","10/2324","23/18870",0.000196130336485201,0.00433242494463177,0.00355646540439294,"ABHD12/SERINC1/PTDSS2/PLSCR1/MBOAT2/ABHD16A/PLA2G15/SLC27A1/LPCAT3/PTDSS1",10
"GO:0140112","BP","GO:0140112","extracellular vesicle biogenesis","10/2324","23/18870",0.000196130336485201,0.00433242494463177,0.00355646540439294,"HGS/VPS4A/ATP9A/TSG101/RAB7A/SDC4/SDCBP/COPS5/CHMP2A/ARRDC1",10
"GO:0006066","BP","GO:0006066","alcohol metabolic process","70/2324","373/18870",0.000196239731047434,0.00433242494463177,0.00355646540439294,"DKK3/FGF1/MOXD1/CYP51A1/ACLY/RDH11/ACER3/TM7SF2/HRH1/ACO2/ADCYAP1R1/IDH3B/IP6K1/SNX17/ACADVL/ADH5/PMVK/GDE1/SPHK2/ITPKB/ITPK1/APP/IDH3G/DOLK/AKR1B1/MPDU1/QDPR/EDNRB/H6PD/ASAH1/APOE/SPTSSA/SCAP/GALK1/EBP/ABCA1/LPCAT3/PNPLA2/ISYNA1/ALDH2/DHCR7/HDLBP/RDH13/IDH3A/NUDT10/CAT/ALG3/NFKB1/CLN8/DPM2/CYP46A1/RDH10/DPAGT1/DHDDS/STARD3/IMPA1/SPTLC2/ALDH3A2/SORD/MVK/SEC14L2/THTPA/SPTSSB/ITPKC/PLA2G4A/VLDLR/RPE65/MVD/SULT2B1/AKR7A2",70
"GO:0046394","BP","GO:0046394","carboxylic acid biosynthetic process","64/2324","334/18870",0.000198751836017778,0.00437181236368776,0.00358879833457203,"GLUL/BCAT1/QKI/SLC1A3/LPL/GATM/ELOVL2/CBR1/ABHD2/SIRT2/ELOVL5/MTHFD1/ACLY/TECR/ENOPH1/DEGS1/PSPH/DPYD/ACADVL/ELOVL1/GLUD1/OSBPL3/CASP1/FADS1/PNPLA8/AKR1B1/HSD17B12/HSD17B10/PLOD3/SERINC3/SDSL/ILVBL/NR1H2/SCAP/MGLL/ACOT8/GOT2/ELOVL4/PYCR2/PYCR1/ADI1/PRKAG2/SLC27A5/SCP2/EIF6/CHST12/KLHL25/CYP46A1/PRKAG1/ABCD3/RDH10/PRKAB1/ANXA1/PHGDH/RGN/PLA2G5/SCD/PRMT3/ATP2B4/CLN3/ACSF3/OSBPL2/PLA2G4A/ASNSD1",64
"GO:0043393","BP","GO:0043393","regulation of protein binding","33/2324","142/18870",0.000209371530112496,0.00458859868002021,0.00376675710916949,"LRP1/B2M/ACTB/PTPRF/LRPAP1/PPP2CB/FLOT1/MARK3/CRK/ATP2A2/FKBP1A/SORL1/PSEN1/HDAC5/ADD1/APP/PIN1/PKD1/APOE/CAV1/PPP2CA/RIPK2/USP9X/ITGB1BP1/CARD16/TMBIM6/PRKACA/PPP1CA/ADAM15/AKTIP/NES/TTBK2/RALB",33
"GO:0016358","BP","GO:0016358","dendrite development","48/2324","233/18870",0.000216514472321724,0.00471483567279864,0.00387038440873237,"NR2E1/CRKL/LLPH/CAPRIN1/CUX1/PDLIM5/EFNA1/ARC/EIF4G2/SDC2/SYNE1/TNIK/ARF6/GPR37/CAMK2B/CRK/PREX1/WASL/CYFIP1/WNT7A/RAB21/PSEN1/BTBD3/HDAC6/BMP7/NLGN1/LPAR1/APP/STAU2/SLC11A2/APOE/SIPA1L1/ABI2/PTN/GORASP1/NEDD4/MAPKAPK5/NDP/BAIAP2/PAFAH1B1/ABI1/MAP1S/MARK1/TMEM106B/SLC25A46/STK11/VLDLR/DCLK1",48
"GO:1901879","BP","GO:1901879","regulation of protein depolymerization","23/2324","86/18870",0.00021670185606868,0.00471483567279864,0.00387038440873237,"TMOD1/SPTBN1/SEMA5A/MID1/ASPH/GSN/SPTAN1/DSTN/WDR1/CAPZA2/HDAC6/ADD1/EPS8/TWF2/RDX/SWAP70/CAPZA1/CAPG/MAP1S/NES/TWF1/TTBK2/SPTBN4",23
"GO:0051452","BP","GO:0051452","intracellular pH reduction","17/2324","55/18870",0.000218678365478181,0.0047406627606371,0.0038915857326024,"CLIC4/ATP6AP1/ATP6AP2/ATP6V1B2/ATP6V0A1/CLCN3/GRN/ATP6V0D1/RAB7A/PPT1/TMEM9/CCDC115/CREG1/ATP6V1A/TMEM106B/CLN3/ATP6V1D",17
"GO:2000058","BP","GO:2000058","regulation of ubiquitin-dependent protein catabolic process","39/2324","178/18870",0.000221400508156054,0.00478241025711188,0.0039258560382234,"CLU/KEAP1/RNF180/SIRT2/HSP90AB1/USP5/SGTA/GNA12/GIPC1/DDRGK1/HSPBP1/PSEN1/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/ARAF/CAV1/PRMT6/MTM1/CSNK1D/ARIH2/RNF139/TRIB2/USP9X/ANKIB1/CCDC22/VCP/CSNK1A1/NUB1/CSNK2A1/RAD23A/TRIB1/TGFB1I1/BAG5/NFE2L2/CAMLG/MAGEF1",39
"GO:0031667","BP","GO:0031667","response to nutrient levels","88/2324","495/18870",0.00022845568980239,0.00491711977513746,0.00403643839028332,"GLUL/GNAI2/CNR1/COMT/LAMP2/LPL/STAT1/MAPK1/SIRT2/ATF3/FOXO3/CHSY1/PSPH/TNC/HSPA8/SLC25A25/HSF1/EIF2AK1/ZFP36/LAMTOR1/HSPA5/SLC16A1/SORL1/FAM107A/NFKBIZ/MAP1LC3A/FADS1/ERCC1/PRKD1/MAX/BMP7/PLIN3/SLC38A3/TBL2/H6PD/SRD5A1/MAP3K5/GPT2/APOE/RHEB/ACADM/RELA/PDK2/ABCA1/GPR155/NCOA1/FLCN/BECN1/PLEC/TSPO/WDR45/ALAD/RRAGA/KAT5/ATF2/PRKAG2/ENSA/MAP1LC3B/RRAGD/FOXO1/CAT/GABARAPL2/RRAGB/PRKAG1/CSNK1A1/PRKAB1/BBS2/GPX1/SEH1L/EIF2S1/MKKS/PEX2/SUV39H1/GABARAPL1/RNF167/EIF2AK2/NFE2L2/SESN1/KPTN/MAPK3/TXN2/WDR24/RALB/ACAT1/KLF10/WIPI1/ATG7/SEC13",88
"GO:0032434","BP","GO:0032434","regulation of proteasomal ubiquitin-dependent protein catabolic process","33/2324","143/18870",0.000240531523736245,0.00515854214298625,0.00423462077314599,"CLU/KEAP1/RNF180/SIRT2/HSP90AB1/USP5/SGTA/GNA12/GIPC1/DDRGK1/HSPBP1/PSEN1/FZR1/BCAP31/RNF19A/RNF14/UBQLN2/ARAF/CAV1/MTM1/CSNK1D/ARIH2/TRIB2/USP9X/ANKIB1/VCP/CSNK1A1/NUB1/RAD23A/TRIB1/BAG5/NFE2L2/CAMLG",33
"GO:0072595","BP","GO:0072595","maintenance of protein localization in organelle","14/2324","41/18870",0.000243595568694522,0.00520566330964628,0.00427330229704606,"PINK1/KDELR1/SYNE1/KDELR2/GPAA1/CIZ1/SUN1/HSPA5/ARL2/TSPO/SP100/RER1/ANKRD13C/TMED2",14
"GO:0046467","BP","GO:0046467","membrane lipid biosynthetic process","34/2324","149/18870",0.000244857830386116,0.00521408252293838,0.00428021358603277,"PIGT/ELOVL2/ELOVL5/ACER3/DEGS1/GPAA1/ELOVL1/SPHK2/ST3GAL4/PRKD1/B4GALT5/CERS2/CERS5/ASAH1/SPTSSA/VAPA/B4GALT4/KDSR/ELOVL4/ST6GALNAC4/ST6GALNAC6/CLN8/DPM2/SPTLC2/SGMS1/PIGV/PIGK/PIGG/SPTSSB/SLC30A5/UGCG/CERS4/PIGO/AGK",34
"GO:0036257","BP","GO:0036257","multivesicular body organization","12/2324","32/18870",0.000247488466887067,0.00525147789278033,0.00431091125323464,"VTA1/HGS/CHMP1A/VPS4A/UBAP1/TSG101/CHMP7/CHMP5/IST1/CHMP2A/CHMP4A/CHMP6",12
"GO:0016053","BP","GO:0016053","organic acid biosynthetic process","64/2324","337/18870",0.000257223277966202,0.00542449728387455,0.00445294198350226,"GLUL/BCAT1/QKI/SLC1A3/LPL/GATM/ELOVL2/CBR1/ABHD2/SIRT2/ELOVL5/MTHFD1/ACLY/TECR/ENOPH1/DEGS1/PSPH/DPYD/ACADVL/ELOVL1/GLUD1/OSBPL3/CASP1/FADS1/PNPLA8/AKR1B1/HSD17B12/HSD17B10/PLOD3/SERINC3/SDSL/ILVBL/NR1H2/SCAP/MGLL/ACOT8/GOT2/ELOVL4/PYCR2/PYCR1/ADI1/PRKAG2/SLC27A5/SCP2/EIF6/CHST12/KLHL25/CYP46A1/PRKAG1/ABCD3/RDH10/PRKAB1/ANXA1/PHGDH/RGN/PLA2G5/SCD/PRMT3/ATP2B4/CLN3/ACSF3/OSBPL2/PLA2G4A/ASNSD1",64
